"Date","Currency","Mean","Buy","Sell"
"18/11/2009","EURO","110.8750","110.7010","111.0500"
"17/11/2009","EURO","111.6940","111.5280","111.8600"
"16/11/2009","EURO","111.7930","111.6250","111.9600"
"13/11/2009","EURO","110.7920","110.6100","110.9750"
"12/11/2009","EURO","111.5640","111.3930","111.7360"
"11/11/2009","EURO","111.6890","111.5120","111.8670"
"10/11/2009","EURO","112.1610","111.9910","112.3320"
"09/11/2009","EURO","112.3250","112.1560","112.4940"
"06/11/2009","EURO","112.2710","112.0960","112.4450"
"05/11/2009","EURO","112.3420","112.1690","112.5160"
"04/11/2009","EURO","111.9060","111.7200","112.0920"
"03/11/2009","EURO","111.3310","111.1750","111.4880"
"02/11/2009","EURO","111.0250","110.8790","111.1720"
"30/10/2009","EURO","111.6190","111.4780","111.7610"
"29/10/2009","EURO","110.8550","110.7130","110.9980"
"28/10/2009","EURO","111.5950","111.4450","111.7450"
"27/10/2009","EURO","112.1770","112.0180","112.3370"
"26/10/2009","EURO","112.9610","112.7890","113.1330"
"23/10/2009","EURO","112.7130","112.5480","112.8770"
"22/10/2009","EURO","112.5090","112.3330","112.6850"
"21/10/2009","EURO","112.4520","112.2900","112.6150"
"19/10/2009","EURO","112.0790","111.9050","112.2540"
"16/10/2009","EURO","112.2230","112.0530","112.3930"
"15/10/2009","EURO","112.5160","112.3380","112.6930"
"14/10/2009","EURO","112.2720","112.1000","112.4440"
"13/10/2009","EURO","111.3560","111.1850","111.5270"
"12/10/2009","EURO","110.4580","110.2950","110.6210"
"09/10/2009","EURO","110.6050","110.4220","110.7880"
"08/10/2009","EURO","110.8840","110.7050","111.0640"
"07/10/2009","EURO","110.4210","110.2500","110.5930"
"06/10/2009","EURO","111.2200","110.9900","111.4500"
"05/10/2009","EURO","108.4300","108.1990","108.6610"
"02/10/2009","EURO","107.7670","107.6490","107.8840"
"01/10/2009","EURO","109.0350","108.8940","109.1750"
"30/09/2009","EURO","109.6920","109.5630","109.8210"
"29/09/2009","EURO","110.4330","110.3000","110.5660"
"28/09/2009","EURO","109.8860","109.7580","110.0150"
"25/09/2009","EURO","109.5350","109.3960","109.6730"
"24/09/2009","EURO","110.2960","110.1460","110.4450"
"23/09/2009","EURO","110.7400","110.5880","110.8910"
"22/09/2009","EURO","110.2990","110.1550","110.4440"
"18/09/2009","EURO","110.4330","110.2950","110.5710"
"17/09/2009","EURO","111.3970","111.2620","111.5320"
"16/09/2009","EURO","111.0810","110.9440","111.2170"
"15/09/2009","EURO","110.7890","110.6810","110.8960"
"14/09/2009","EURO","110.0960","109.9500","110.2420"
"11/09/2009","EURO","110.6910","110.5460","110.8360"
"10/09/2009","EURO","110.7640","110.6360","110.8930"
"09/09/2009","EURO","110.1240","109.9900","110.2580"
"08/09/2009","EURO","109.1950","109.0670","109.3220"
"07/09/2009","EURO","108.9680","108.8430","109.0930"
"04/09/2009","EURO","108.6520","108.5220","108.7810"
"03/09/2009","EURO","109.2100","109.0810","109.3390"
"02/09/2009","EURO","108.5390","108.4020","108.6770"
"01/09/2009","EURO","109.4810","109.3430","109.6180"
"31/08/2009","EURO","108.7110","108.5840","108.8380"
"28/08/2009","EURO","109.3530","109.2410","109.4660"
"27/08/2009","EURO","108.4390","108.3160","108.5620"
"26/08/2009","EURO","109.2010","109.0880","109.3140"
"24/08/2009","EURO","109.2660","109.1380","109.3940"
"21/08/2009","EURO","108.5980","108.4900","108.7070"
"20/08/2009","EURO","108.7490","108.6410","108.8570"
"19/08/2009","EURO","107.7190","107.5950","107.8430"
"18/08/2009","EURO","107.9550","107.8280","108.0820"
"17/08/2009","EURO","107.8070","107.6760","107.9380"
"14/08/2009","EURO","109.0580","108.9400","109.1770"
"13/08/2009","EURO","109.1890","109.0560","109.3230"
"12/08/2009","EURO","108.1740","108.0570","108.2910"
"11/08/2009","EURO","107.7850","107.6830","107.8870"
"10/08/2009","EURO","108.2270","108.1040","108.3500"
"07/08/2009","EURO","109.6600","109.5470","109.7730"
"06/08/2009","EURO","109.8920","109.7600","110.0230"
"05/08/2009","EURO","109.8400","109.7160","109.9630"
"04/08/2009","EURO","110.0490","109.9340","110.1630"
"03/08/2009","EURO","109.0190","108.8950","109.1430"
"31/07/2009","EURO","108.2140","108.1050","108.3230"
"30/07/2009","EURO","107.9490","107.8260","108.0720"
"29/07/2009","EURO","108.3040","108.1760","108.4320"
"28/07/2009","EURO","109.4910","109.3740","109.6070"
"27/07/2009","EURO","109.0260","108.8980","109.1540"
"24/07/2009","EURO","108.5150","108.3850","108.6440"
"23/07/2009","EURO","109.5200","109.3920","109.6480"
"22/07/2009","EURO","109.2160","109.0850","109.3470"
"21/07/2009","EURO","109.2330","109.1010","109.3640"
"20/07/2009","EURO","108.4320","108.3060","108.5570"
"17/07/2009","EURO","108.1880","108.0520","108.3240"
"16/07/2009","EURO","108.6160","108.5070","108.7260"
"15/07/2009","EURO","108.4780","108.3630","108.5930"
"14/07/2009","EURO","108.4980","108.3900","108.6060"
"13/07/2009","EURO","106.9650","106.8460","107.0840"
"10/07/2009","EURO","107.1810","107.0720","107.2900"
"09/07/2009","EURO","107.7580","107.6440","107.8710"
"08/07/2009","EURO","106.6910","106.5840","106.7990"
"07/07/2009","EURO","106.6990","106.5920","106.8060"
"06/07/2009","EURO","106.1190","106.0020","106.2360"
"03/07/2009","EURO","106.4220","106.3030","106.5400"
"02/07/2009","EURO","107.6230","107.4990","107.7480"
"01/07/2009","EURO","107.4130","107.3030","107.5230"
"30/06/2009","EURO","109.0610","108.9400","109.1820"
"29/06/2009","EURO","107.8480","107.7300","107.9670"
"26/06/2009","EURO","107.8960","107.7930","108.0000"
"25/06/2009","EURO","108.8660","108.7370","108.9940"
"24/06/2009","EURO","109.7270","109.6240","109.8290"
"23/06/2009","EURO","108.0300","107.9210","108.1390"
"22/06/2009","EURO","108.2170","108.0870","108.3480"
"19/06/2009","EURO","108.5570","108.4120","108.7020"
"18/06/2009","EURO","108.7820","108.6490","108.9160"
"17/06/2009","EURO","108.3590","108.2270","108.4910"
"16/06/2009","EURO","107.8310","107.6950","107.9680"
"15/06/2009","EURO","108.0950","107.9620","108.2290"
"12/06/2009","EURO","109.5460","109.4120","109.6800"
"11/06/2009","EURO","109.3420","109.2190","109.4640"
"10/06/2009","EURO","109.7270","109.6270","109.8280"
"09/06/2009","EURO","108.3750","108.2710","108.4800"
"08/06/2009","EURO","108.2910","108.1770","108.4040"
"05/06/2009","EURO","110.6180","110.4900","110.7460"
"04/06/2009","EURO","110.4800","110.3350","110.6260"
"03/06/2009","EURO","111.4750","111.3560","111.5940"
"02/06/2009","EURO","110.4570","110.3200","110.5930"
"29/05/2009","EURO","109.6970","109.5950","109.7990"
"28/05/2009","EURO","108.0500","107.9330","108.1680"
"27/05/2009","EURO","108.7910","108.6650","108.9180"
"26/05/2009","EURO","108.8930","108.7750","109.0100"
"25/05/2009","EURO","109.1060","108.9730","109.2390"
"22/05/2009","EURO","108.6920","108.5700","108.8130"
"21/05/2009","EURO","107.0940","106.9690","107.2200"
"20/05/2009","EURO","106.1790","106.0680","106.2900"
"19/05/2009","EURO","106.3130","106.1970","106.4300"
"18/05/2009","EURO","105.2440","105.1270","105.3610"
"15/05/2009","EURO","106.5230","106.3590","106.6870"
"14/05/2009","EURO","104.5870","104.4400","104.7340"
"13/05/2009","EURO","105.4920","105.3390","105.6460"
"12/05/2009","EURO","105.5010","105.3520","105.6490"
"11/05/2009","EURO","106.2450","106.1260","106.3640"
"08/05/2009","EURO","103.7660","103.6450","103.8870"
"07/05/2009","EURO","101.3770","101.2600","101.4940"
"06/05/2009","EURO","103.1750","103.0830","103.2670"
"05/05/2009","EURO","105.2060","105.1010","105.3110"
"04/05/2009","EURO","104.6220","104.5170","104.7280"
"30/04/2009","EURO","104.8020","104.7060","104.8980"
"29/04/2009","EURO","104.0650","103.9530","104.1770"
"28/04/2009","EURO","102.8710","102.7670","102.9760"
"27/04/2009","EURO","103.6390","103.5320","103.7460"
"24/04/2009","EURO","104.3390","104.2370","104.4410"
"23/04/2009","EURO","102.4370","102.3220","102.5520"
"22/04/2009","EURO","102.1780","102.0690","102.2870"
"21/04/2009","EURO","102.8060","102.6880","102.9230"
"20/04/2009","EURO","103.5280","103.4300","103.6260"
"17/04/2009","EURO","104.5460","104.4350","104.6570"
"16/04/2009","EURO","105.6520","105.5560","105.7480"
"15/04/2009","EURO","105.8990","105.8040","105.9930"
"14/04/2009","EURO","106.6480","106.5450","106.7510"
"09/04/2009","EURO","106.6830","106.5810","106.7840"
"08/04/2009","EURO","106.1190","105.9980","106.2390"
"07/04/2009","EURO","107.4730","107.3650","107.5810"
"06/04/2009","EURO","108.3400","108.2270","108.4530"
"03/04/2009","EURO","107.1780","107.0730","107.2830"
"02/04/2009","EURO","106.5040","106.4090","106.6000"
"01/04/2009","EURO","105.8340","105.7100","105.9580"
"31/03/2009","EURO","106.4240","106.3130","106.5360"
"30/03/2009","EURO","106.2360","106.1040","106.3690"
"27/03/2009","EURO","108.5890","108.4940","108.6830"
"26/03/2009","EURO","108.4690","108.3770","108.5620"
"25/03/2009","EURO","108.4330","108.3420","108.5240"
"24/03/2009","EURO","110.1060","110.0150","110.1980"
"23/03/2009","EURO","110.2010","110.0880","110.3130"
"20/03/2009","EURO","110.2110","110.0980","110.3240"
"19/03/2009","EURO","108.9760","108.8570","109.0960"
"18/03/2009","EURO","104.7050","104.5890","104.8220"
"17/03/2009","EURO","104.3870","104.2620","104.5120"
"16/03/2009","EURO","103.6340","103.5190","103.7500"
"13/03/2009","EURO","103.3730","103.2560","103.4910"
"12/03/2009","EURO","102.7390","102.6280","102.8500"
"11/03/2009","EURO","101.5130","101.4080","101.6190"
"10/03/2009","EURO","101.8250","101.7160","101.9330"
"09/03/2009","EURO","101.1750","101.0640","101.2870"
"06/03/2009","EURO","100.9290","100.8240","101.0330"
"05/03/2009","EURO","100.9100","100.8160","101.0030"
"04/03/2009","EURO","100.4800","100.3610","100.5980"
"03/03/2009","EURO","101.2370","101.1410","101.3320"
"02/03/2009","EURO","100.4220","100.3090","100.5340"
"27/02/2009","EURO","101.4630","101.3550","101.5710"
"26/02/2009","EURO","101.3640","101.2720","101.4570"
"25/02/2009","EURO","102.3320","102.2400","102.4230"
"24/02/2009","EURO","101.6040","101.4860","101.7220"
"23/02/2009","EURO","102.6870","102.5650","102.8100"
"20/02/2009","EURO","100.2750","100.1600","100.3900"
"19/02/2009","EURO","100.2660","100.1540","100.3780"
"18/02/2009","EURO","100.4070","100.3080","100.5060"
"17/02/2009","EURO","100.7170","100.5920","100.8420"
"16/02/2009","EURO","101.4360","101.3110","101.5610"
"13/02/2009","EURO","102.8950","102.7890","103.0010"
"12/02/2009","EURO","102.0710","101.9630","102.1800"
"11/02/2009","EURO","101.9980","101.8910","102.1060"
"10/02/2009","EURO","101.9550","101.8590","102.0500"
"09/02/2009","EURO","102.3930","102.2830","102.5020"
"06/02/2009","EURO","101.3680","101.2590","101.4770"
"05/02/2009","EURO","101.9480","101.8520","102.0440"
"04/02/2009","EURO","103.5490","103.4470","103.6500"
"03/02/2009","EURO","102.0390","101.9330","102.1460"
"02/02/2009","EURO","101.4150","101.3070","101.5220"
"30/01/2009","EURO","102.5460","102.4240","102.6680"
"29/01/2009","EURO","104.4200","104.2970","104.5420"
"28/01/2009","EURO","105.6630","105.5510","105.7760"
"27/01/2009","EURO","105.1770","105.0330","105.3210"
"26/01/2009","EURO","103.0090","102.9070","103.1100"
"23/01/2009","EURO","103.1810","103.0670","103.2960"
"22/01/2009","EURO","104.2480","104.1330","104.3630"
"21/01/2009","EURO","103.6210","103.5040","103.7390"
"20/01/2009","EURO","102.8020","102.6810","102.9230"
"19/01/2009","EURO","105.0750","104.9510","105.2000"
"16/01/2009","EURO","105.6060","105.4930","105.7190"
"15/01/2009","EURO","103.8490","103.7360","103.9630"
"14/01/2009","EURO","104.4630","104.3300","104.5960"
"13/01/2009","EURO","103.3420","103.2290","103.4540"
"12/01/2009","EURO","104.1920","104.0670","104.3170"
"09/01/2009","EURO","105.7920","105.6630","105.9210"
"08/01/2009","EURO","106.5730","106.4420","106.7030"
"07/01/2009","EURO","106.3120","106.1860","106.4390"
"06/01/2009","EURO","107.3580","107.2440","107.4710"
"05/01/2009","EURO","109.6700","109.5420","109.7990"
"02/01/2009","EURO","108.5360","108.4290","108.6430"
"31/12/2008","EURO","109.4820","109.3570","109.6080"
"30/12/2008","EURO","109.4920","109.3710","109.6120"
"29/12/2008","EURO","108.8840","108.7530","109.0140"
"24/12/2008","EURO","107.7320","107.6010","107.8620"
"23/12/2008","EURO","107.6050","107.4680","107.7420"
"22/12/2008","EURO","105.9210","105.7840","106.0580"
"19/12/2008","EURO","108.7640","108.6290","108.8990"
"18/12/2008","EURO","111.1220","110.9900","111.2530"
"17/12/2008","EURO","108.9520","108.8120","109.0920"
"16/12/2008","EURO","106.2020","106.0700","106.3330"
"15/12/2008","EURO","105.0240","104.8720","105.1760"
"11/12/2008","EURO","102.8420","102.7320","102.9520"
"10/12/2008","EURO","101.5670","101.4530","101.6800"
"09/12/2008","EURO","101.5240","101.4020","101.6460"
"08/12/2008","EURO","101.5950","101.4840","101.7070"
"05/12/2008","EURO","100.9690","100.8690","101.0700"
"04/12/2008","EURO","100.9000","100.7960","101.0040"
"03/12/2008","EURO","101.5260","101.4250","101.6270"
"02/12/2008","EURO","100.5190","100.3970","100.6400"
"01/12/2008","EURO","100.0460","99.9188","100.1720"
"28/11/2008","EURO","100.4080","100.2790","100.5380"
"27/11/2008","EURO","101.1000","100.9710","101.2290"
"26/11/2008","EURO","101.8110","101.6780","101.9440"
"25/11/2008","EURO","101.0260","100.8950","101.1570"
"24/11/2008","EURO","99.5547","99.4314","99.6779"
"21/11/2008","EURO","98.5954","98.4888","98.7020"
"20/11/2008","EURO","98.0558","97.9329","98.1787"
"19/11/2008","EURO","99.0677","98.9499","99.1854"
"18/11/2008","EURO","98.9133","98.7894","99.0371"
"17/11/2008","EURO","98.1906","98.0251","98.3561"
"14/11/2008","EURO","101.4180","101.3110","101.5240"
"13/11/2008","EURO","98.7762","98.6481","98.9043"
"12/11/2008","EURO","97.0434","96.9186","97.1682"
"11/11/2008","EURO","97.6258","97.4369","97.8147"
"10/11/2008","EURO","97.7936","97.6669","97.9203"
"07/11/2008","EURO","97.4006","97.2680","97.5331"
"05/11/2008","EURO","98.8079","98.6451","98.9707"
"04/11/2008","EURO","99.5251","99.4062","99.6439"
"03/11/2008","EURO","102.1330","101.9850","102.2810"
"31/10/2008","EURO","101.9940","101.8730","102.1140"
"30/10/2008","EURO","105.4520","105.3440","105.5600"
"29/10/2008","EURO","101.7410","101.6200","101.8620"
"28/10/2008","EURO","100.2020","100.0900","100.3140"
"27/10/2008","EURO","100.0620","99.9430","100.1800"
"24/10/2008","EURO","102.2390","102.1400","102.3380"
"23/10/2008","EURO","101.8990","101.7810","102.0180"
"22/10/2008","EURO","100.3860","100.2670","100.5060"
"21/10/2008","EURO","101.8810","101.6790","102.0830"
"17/10/2008","EURO","104.2580","104.1390","104.3770"
"16/10/2008","EURO","101.4800","101.3690","101.5910"
"15/10/2008","EURO","102.9040","102.7860","103.0220"
"14/10/2008","EURO","103.8390","103.7220","103.9570"
"13/10/2008","EURO","101.1710","101.0610","101.2810"
"09/10/2008","EURO","101.2800","101.1700","101.3900"
"08/10/2008","EURO","100.2810","100.1670","100.3940"
"07/10/2008","EURO","100.0630","99.9114","100.2160"
"06/10/2008","EURO","99.3115","99.1986","99.4244"
"03/10/2008","EURO","101.3380","101.2080","101.4690"
"02/10/2008","EURO","102.4240","102.3090","102.5390"
"30/09/2008","EURO","105.2770","105.1540","105.4000"
"29/09/2008","EURO","106.3120","106.1890","106.4340"
"26/09/2008","EURO","108.3650","108.2260","108.5040"
"24/09/2008","EURO","107.1370","107.0240","107.2500"
"23/09/2008","EURO","107.7300","107.6040","107.8570"
"22/09/2008","EURO","104.1860","104.0680","104.3030"
"19/09/2008","EURO","103.7170","103.6010","103.8320"
"18/09/2008","EURO","104.5420","104.4350","104.6490"
"17/09/2008","EURO","101.8020","101.6980","101.9060"
"16/09/2008","EURO","100.7730","100.6690","100.8780"
"15/09/2008","EURO","100.8300","100.7200","100.9390"
"12/09/2008","EURO","99.0787","98.9520","99.2054"
"11/09/2008","EURO","98.6696","98.5502","98.7889"
"10/09/2008","EURO","99.6407","99.5164","99.7649"
"09/09/2008","EURO","99.1783","99.0649","99.2918"
"08/09/2008","EURO","100.8570","100.7430","100.9710"
"05/09/2008","EURO","100.7250","100.6180","100.8320"
"04/09/2008","EURO","102.1630","102.0460","102.2790"
"03/09/2008","EURO","99.6834","99.5858","99.7811"
"02/09/2008","EURO","100.0490","99.9397","100.1580"
"01/09/2008","EURO","100.7730","100.6590","100.8880"
"29/08/2008","EURO","101.3940","101.2710","101.5170"
"28/08/2008","EURO","101.5190","101.4010","101.6380"
"27/08/2008","EURO","101.5350","101.4290","101.6410"
"26/08/2008","EURO","100.9880","100.9030","101.0720"
"25/08/2008","EURO","101.1670","101.0660","101.2690"
"22/08/2008","EURO","102.1170","102.0000","102.2340"
"21/08/2008","EURO","101.5880","101.4830","101.6930"
"20/08/2008","EURO","99.9144","99.8277","100.0010"
"19/08/2008","EURO","98.9514","98.8573","99.0456"
"15/08/2008","EURO","99.5594","99.4513","99.6674"
"14/08/2008","EURO","100.0850","99.9649","100.2060"
"13/08/2008","EURO","100.3670","100.2580","100.4760"
"12/08/2008","EURO","100.2110","100.0940","100.3270"
"11/08/2008","EURO","100.6800","100.5510","100.8090"
"08/08/2008","EURO","101.6990","101.5820","101.8160"
"07/08/2008","EURO","102.6030","102.4890","102.7170"
"06/08/2008","EURO","102.9050","102.8100","103.0000"
"05/08/2008","EURO","103.5670","103.4700","103.6640"
"04/08/2008","EURO","104.5740","104.4560","104.6920"
"01/08/2008","EURO","104.7080","104.5780","104.8390"
"31/07/2008","EURO","104.9800","104.8840","105.0770"
"30/07/2008","EURO","104.9780","104.8650","105.0910"
"29/07/2008","EURO","106.4590","106.3310","106.5870"
"28/07/2008","EURO","106.2260","106.0940","106.3570"
"25/07/2008","EURO","105.9450","105.8140","106.0770"
"24/07/2008","EURO","105.6520","105.5270","105.7780"
"23/07/2008","EURO","106.7280","106.6080","106.8480"
"22/07/2008","EURO","107.3450","107.2140","107.4770"
"21/07/2008","EURO","105.2570","105.1190","105.3940"
"18/07/2008","EURO","105.6100","105.4970","105.7230"
"17/07/2008","EURO","106.5680","106.4330","106.7030"
"16/07/2008","EURO","107.0480","106.9330","107.1630"
"15/07/2008","EURO","107.4040","107.2830","107.5260"
"14/07/2008","EURO","106.4880","106.3630","106.6120"
"11/07/2008","EURO","105.2970","105.1550","105.4390"
"10/07/2008","EURO","104.8950","104.7810","105.0080"
"09/07/2008","EURO","103.7370","103.6180","103.8560"
"08/07/2008","EURO","102.6430","102.5280","102.7590"
"07/07/2008","EURO","102.3900","102.2680","102.5120"
"04/07/2008","EURO","103.3630","103.2260","103.5000"
"03/07/2008","EURO","104.4820","104.3590","104.6040"
"02/07/2008","EURO","103.2730","103.1550","103.3900"
"01/07/2008","EURO","102.4460","102.2980","102.5940"
"30/06/2008","EURO","102.1570","102.0510","102.2630"
"27/06/2008","EURO","101.4950","101.3800","101.6090"
"26/06/2008","EURO","100.9690","100.8530","101.0860"
"25/06/2008","EURO","100.2630","100.1580","100.3690"
"24/06/2008","EURO","100.0390","99.9388","100.1400"
"23/06/2008","EURO","100.5030","100.3880","100.6190"
"20/06/2008","EURO","100.0460","99.9301","100.1610"
"19/06/2008","EURO","99.8313","99.7100","99.9527"
"18/06/2008","EURO","99.4378","99.3256","99.5500"
"17/06/2008","EURO","99.5846","99.4619","99.7072"
"16/06/2008","EURO","99.5508","99.4231","99.6786"
"13/06/2008","EURO","99.1083","98.9878","99.2289"
"12/06/2008","EURO","99.1306","99.0098","99.2513"
"11/06/2008","EURO","98.5337","98.4103","98.6570"
"10/06/2008","EURO","99.0440","98.9228","99.1652"
"09/06/2008","EURO","100.0940","99.9807","100.2070"
"06/06/2008","EURO","97.3786","97.2841","97.4731"
"05/06/2008","EURO","95.0682","94.9482","95.1882"
"04/06/2008","EURO","95.3724","95.2523","95.4924"
"03/06/2008","EURO","96.5484","96.4350","96.6619"
"30/05/2008","EURO","96.1602","96.0474","96.2730"
"29/05/2008","EURO","96.8907","96.7860","96.9954"
"28/05/2008","EURO","97.5438","97.4370","97.6507"
"27/05/2008","EURO","98.2499","98.1427","98.3571"
"26/05/2008","EURO","98.0286","97.9312","98.1260"
"23/05/2008","EURO","97.3956","97.2966","97.4946"
"22/05/2008","EURO","97.7191","97.6141","97.8241"
"21/05/2008","EURO","97.3890","97.2644","97.5136"
"20/05/2008","EURO","97.0160","96.9000","97.1320"
"19/05/2008","EURO","96.8428","96.7192","96.9663"
"16/05/2008","EURO","95.8473","95.7468","95.9479"
"15/05/2008","EURO","95.7441","95.6381","95.8501"
"14/05/2008","EURO","95.1593","95.0670","95.2516"
"13/05/2008","EURO","95.6516","95.5369","95.7662"
"12/05/2008","EURO","94.6916","94.5670","94.8161"
"09/05/2008","EURO","95.2467","95.1177","95.3758"
"08/05/2008","EURO","94.3535","94.2343","94.4727"
"07/05/2008","EURO","95.3917","95.2800","95.5034"
"06/05/2008","EURO","95.7683","95.6533","95.8833"
"05/05/2008","EURO","95.6831","95.5621","95.8040"
"02/05/2008","EURO","95.8716","95.7412","96.0020"
"30/04/2008","EURO","97.0073","96.8810","97.1337"
"29/04/2008","EURO","97.3343","97.2208","97.4478"
"28/04/2008","EURO","97.5203","97.4012","97.6393"
"25/04/2008","EURO","97.4022","97.2970","97.5074"
"24/04/2008","EURO","97.8076","97.6779","97.9372"
"23/04/2008","EURO","98.1687","98.0429","98.2944"
"22/04/2008","EURO","97.3960","97.2909","97.5011"
"21/04/2008","EURO","97.7363","97.5983","97.8743"
"18/04/2008","EURO","98.8723","98.7599","98.9848"
"15/04/2008","EURO","97.4973","97.3799","97.6148"
"14/04/2008","EURO","98.0343","97.9119","98.1567"
"11/04/2008","EURO","98.4558","98.3239","98.5877"
"11/04/2008","EURO","98.4558","98.3239","98.5877"
"11/04/2008","EURO","98.4558","98.3239","98.5877"
"11/04/2008","EURO","98.4558","98.3239","98.5877"
"11/04/2008","EURO","98.4558","98.3239","98.5877"
"10/04/2008","EURO","99.6799","99.5474","99.8123"
"09/04/2008","EURO","101.8280","101.6950","101.9610"
"08/04/2008","EURO","98.0819","97.9578","98.2060"
"07/04/2008","EURO","97.0407","96.9178","97.1637"
"04/04/2008","EURO","97.8262","97.7037","97.9487"
"03/04/2008","EURO","98.2768","98.1521","98.4016"
"02/04/2008","EURO","97.5740","97.4416","97.7064"
"01/04/2008","EURO","98.8285","98.6956","98.9614"
"31/03/2008","EURO","99.1978","99.0546","99.3411"
"28/03/2008","EURO","99.3734","99.2293","99.5176"
"27/03/2008","EURO","100.9480","100.8160","101.0800"
"26/03/2008","EURO","98.5091","98.3777","98.6404"
"25/03/2008","EURO","97.7464","97.6271","97.8658"
"20/03/2008","EURO","98.1310","98.0150","98.2470"
"19/03/2008","EURO","100.4410","100.3170","100.5640"
"18/03/2008","EURO","101.3530","101.2200","101.4870"
"17/03/2008","EURO","103.2500","103.1340","103.3660"
"14/03/2008","EURO","102.9570","102.8450","103.0700"
"12/03/2008","EURO","101.5500","101.4220","101.6780"
"10/03/2008","EURO","101.0260","100.9140","101.1380"
"07/03/2008","EURO","99.9494","99.8189","100.0800"
"06/03/2008","EURO","99.3538","99.2401","99.4674"
"05/03/2008","EURO","101.6250","101.5070","101.7430"
"04/03/2008","EURO","102.7470","102.6190","102.8760"
"03/03/2008","EURO","103.1480","103.0120","103.2830"
"29/02/2008","EURO","104.7280","104.5230","104.9330"
"28/02/2008","EURO","106.7020","106.5630","106.8410"
"27/02/2008","EURO","106.0430","105.9180","106.1680"
"25/02/2008","EURO","103.2350","103.1090","103.3610"
"22/02/2008","EURO","103.3350","103.2090","103.4620"
"21/02/2008","EURO","102.6210","102.5060","102.7370"
"20/02/2008","EURO","102.6850","102.5660","102.8030"
"19/02/2008","EURO","102.9730","102.8550","103.0910"
"18/02/2008","EURO","102.8230","102.7080","102.9380"
"15/02/2008","EURO","102.3930","102.2840","102.5020"
"14/02/2008","EURO","102.0610","101.9520","102.1710"
"13/02/2008","EURO","102.0070","101.9000","102.1140"
"12/02/2008","EURO","104.6310","104.4790","104.7830"
"11/02/2008","EURO","105.0290","104.8740","105.1830"
"08/02/2008","EURO","105.0080","104.8790","105.1380"
"06/02/2008","EURO","103.7880","103.6660","103.9110"
"05/02/2008","EURO","104.7420","104.6080","104.8770"
"04/02/2008","EURO","103.7630","103.6360","103.8910"
"01/02/2008","EURO","106.2040","105.9810","106.4270"
"31/01/2008","EURO","104.9300","104.7810","105.0800"
"30/01/2008","EURO","108.4260","108.2250","108.6280"
"29/01/2008","EURO","107.4620","107.3300","107.5930"
"28/01/2008","EURO","102.1300","101.9820","102.2780"
"25/01/2008","EURO","103.1080","102.9590","103.2580"
"24/01/2008","EURO","107.4170","107.2940","107.5400"
"23/01/2008","EURO","102.8810","102.7250","103.0380"
"22/01/2008","EURO","100.2590","100.1390","100.3800"
"21/01/2008","EURO","100.3760","100.2750","100.4770"
"18/01/2008","EURO","99.9034","99.7551","100.0520"
"17/01/2008","EURO","99.0730","98.9534","99.1926"
"16/01/2008","EURO","100.1080","100.0130","100.2040"
"15/01/2008","EURO","99.6953","99.5496","99.8411"
"14/01/2008","EURO","98.1254","98.0342","98.2167"
"11/01/2008","EURO","96.7100","96.5770","96.8430"
"10/01/2008","EURO","96.3326","96.2052","96.4600"
"09/01/2008","EURO","96.1691","96.0361","96.3021"
"08/01/2008","EURO","96.0671","95.7850","96.3491"
"07/01/2008","EURO","96.8498","96.1546","97.5451"
"04/01/2008","EURO","98.7507","98.2871","99.2143"
"03/01/2008","EURO","95.7724","95.4142","96.1306"
"02/01/2008","EURO","92.9114","92.7143","93.1086"
"20/12/2007","EURO","89.8528","89.7227","89.9830"
"18/12/2007","EURO","90.4138","90.2827","90.5449"
"17/12/2007","EURO","90.8544","90.7560","90.9528"
"14/12/2007","EURO","92.2742","92.1708","92.3777"
"13/12/2007","EURO","92.8408","92.7013","92.9802"
"11/12/2007","EURO","93.9640","93.8048","94.1232"
"10/12/2007","EURO","93.9722","93.8247","94.1197"
"07/12/2007","EURO","93.6801","93.5446","93.8156"
"06/12/2007","EURO","93.3973","93.2509","93.5437"
"05/12/2007","EURO","94.0943","93.9607","94.2280"
"04/12/2007","EURO","91.8206","91.7124","91.9287"
"03/12/2007","EURO","94.2931","94.1871","94.3990"
"30/11/2007","EURO","94.9386","94.8327","95.0446"
"29/11/2007","EURO","94.2984","94.1621","94.4348"
"28/11/2007","EURO","91.2054","91.0569","91.3540"
"27/11/2007","EURO","92.0593","91.9341","92.1844"
"26/11/2007","EURO","94.7249","94.5759","94.8739"
"23/11/2007","EURO","96.5432","96.4202","96.6661"
"22/11/2007","EURO","96.2817","96.1748","96.3887"
"21/11/2007","EURO","96.3020","96.1999","96.4041"
"20/11/2007","EURO","95.9143","95.7602","96.0683"
"19/11/2007","EURO","96.4332","96.3173","96.5491"
"16/11/2007","EURO","97.0730","96.9260","97.2200"
"15/11/2007","EURO","97.7930","97.6536","97.9324"
"14/11/2007","EURO","97.4731","97.3718","97.5744"
"13/11/2007","EURO","97.0316","96.8653","97.1978"
"12/11/2007","EURO","97.5591","97.4456","97.6727"
"09/11/2007","EURO","97.9302","97.7767","98.0838"
"08/11/2007","EURO","97.5923","97.4620","97.7227"
"07/11/2007","EURO","97.5671","97.4316","97.7027"
"06/11/2007","EURO","96.4826","96.3740","96.5911"
